Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
Somalia,SOM,18-Feb-20,0
Somalia,SOM,19-Feb-20,0
Somalia,SOM,20-Feb-20,0
Somalia,SOM,21-Feb-20,0
Somalia,SOM,22-Feb-20,0
Somalia,SOM,23-Feb-20,0
Somalia,SOM,24-Feb-20,0
Somalia,SOM,25-Feb-20,0
Somalia,SOM,26-Feb-20,0
Somalia,SOM,27-Feb-20,0
Somalia,SOM,28-Feb-20,0
Somalia,SOM,29-Feb-20,0
Somalia,SOM,01-Mar-20,0
Somalia,SOM,02-Mar-20,0
Somalia,SOM,03-Mar-20,0
Somalia,SOM,04-Mar-20,0
Somalia,SOM,05-Mar-20,0
Somalia,SOM,06-Mar-20,0
Somalia,SOM,07-Mar-20,0
Somalia,SOM,08-Mar-20,0
Somalia,SOM,09-Mar-20,0
Somalia,SOM,10-Mar-20,0
Somalia,SOM,11-Mar-20,0
Somalia,SOM,12-Mar-20,0
Somalia,SOM,13-Mar-20,0
Somalia,SOM,14-Mar-20,8.33
Somalia,SOM,15-Mar-20,8.33
Somalia,SOM,16-Mar-20,8.33
Somalia,SOM,17-Mar-20,8.33
Somalia,SOM,18-Mar-20,11.11
Somalia,SOM,19-Mar-20,41.67
Somalia,SOM,20-Mar-20,41.67
Somalia,SOM,21-Mar-20,52.78
Somalia,SOM,22-Mar-20,52.78
Somalia,SOM,23-Mar-20,52.78
Somalia,SOM,24-Mar-20,52.78
Somalia,SOM,25-Mar-20,52.78
Somalia,SOM,26-Mar-20,52.78
Somalia,SOM,27-Mar-20,52.78
Somalia,SOM,28-Mar-20,52.78
Somalia,SOM,29-Mar-20,52.78
Somalia,SOM,30-Mar-20,52.78
Somalia,SOM,31-Mar-20,52.78
Somalia,SOM,01-Apr-20,52.78
Somalia,SOM,02-Apr-20,52.78
Somalia,SOM,03-Apr-20,52.78
Somalia,SOM,04-Apr-20,52.78
Somalia,SOM,05-Apr-20,52.78
Somalia,SOM,06-Apr-20,52.78
Somalia,SOM,07-Apr-20,52.78
Somalia,SOM,08-Apr-20,52.78
Somalia,SOM,09-Apr-20,52.78
Somalia,SOM,10-Apr-20,52.78
Somalia,SOM,11-Apr-20,60.19
Somalia,SOM,12-Apr-20,60.19
Somalia,SOM,13-Apr-20,60.19
Somalia,SOM,14-Apr-20,60.19
Somalia,SOM,15-Apr-20,60.19
Somalia,SOM,16-Apr-20,60.19
Somalia,SOM,17-Apr-20,60.19
Somalia,SOM,18-Apr-20,60.19
Somalia,SOM,19-Apr-20,60.19
Somalia,SOM,20-Apr-20,60.19
Somalia,SOM,21-Apr-20,60.19
Somalia,SOM,22-Apr-20,60.19
Somalia,SOM,23-Apr-20,60.19
Somalia,SOM,24-Apr-20,60.19
Somalia,SOM,25-Apr-20,60.19
Somalia,SOM,26-Apr-20,60.19
Somalia,SOM,27-Apr-20,60.19
Somalia,SOM,28-Apr-20,60.19
Somalia,SOM,29-Apr-20,60.19
Somalia,SOM,30-Apr-20,60.19
Somalia,SOM,01-May-20,60.19
Somalia,SOM,02-May-20,60.19
Somalia,SOM,03-May-20,60.19
Somalia,SOM,04-May-20,60.19
Somalia,SOM,05-May-20,60.19
Somalia,SOM,06-May-20,60.19
Somalia,SOM,07-May-20,60.19
Somalia,SOM,08-May-20,60.19
Somalia,SOM,09-May-20,60.19
Somalia,SOM,10-May-20,60.19
Somalia,SOM,11-May-20,60.19
Somalia,SOM,12-May-20,60.19
Somalia,SOM,13-May-20,60.19
Somalia,SOM,14-May-20,60.19
Somalia,SOM,15-May-20,60.19
Somalia,SOM,16-May-20,60.19
Somalia,SOM,17-May-20,60.19
Somalia,SOM,18-May-20,60.19
Somalia,SOM,19-May-20,60.19
Somalia,SOM,20-May-20,60.19
Somalia,SOM,21-May-20,60.19
Somalia,SOM,22-May-20,60.19
Somalia,SOM,23-May-20,60.19
Somalia,SOM,24-May-20,60.19
Somalia,SOM,25-May-20,60.19
Somalia,SOM,26-May-20,60.19
Somalia,SOM,27-May-20,60.19
Somalia,SOM,28-May-20,60.19
Somalia,SOM,29-May-20,48.15
Somalia,SOM,30-May-20,48.15
Somalia,SOM,31-May-20,48.15
Somalia,SOM,01-Jun-20,48.15
Somalia,SOM,02-Jun-20,48.15
Somalia,SOM,03-Jun-20,48.15
Somalia,SOM,04-Jun-20,48.15
Somalia,SOM,05-Jun-20,48.15
Somalia,SOM,06-Jun-20,48.15
Somalia,SOM,07-Jun-20,48.15
Somalia,SOM,08-Jun-20,48.15
Somalia,SOM,09-Jun-20,48.15
Somalia,SOM,10-Jun-20,48.15
Somalia,SOM,11-Jun-20,48.15
Somalia,SOM,12-Jun-20,48.15
Somalia,SOM,13-Jun-20,48.15
Somalia,SOM,14-Jun-20,48.15
Somalia,SOM,15-Jun-20,48.15
Somalia,SOM,16-Jun-20,48.15
Somalia,SOM,17-Jun-20,48.15
Somalia,SOM,18-Jun-20,48.15
Somalia,SOM,19-Jun-20,48.15
Somalia,SOM,20-Jun-20,48.15
Somalia,SOM,21-Jun-20,48.15
Somalia,SOM,22-Jun-20,48.15
Somalia,SOM,23-Jun-20,45.83
Somalia,SOM,24-Jun-20,45.83
Somalia,SOM,25-Jun-20,45.83
Somalia,SOM,26-Jun-20,45.83
Somalia,SOM,27-Jun-20,45.83
Somalia,SOM,28-Jun-20,45.83
Somalia,SOM,29-Jun-20,45.83
Somalia,SOM,30-Jun-20,45.83
Somalia,SOM,01-Jul-20,31.48
Somalia,SOM,02-Jul-20,31.48
Somalia,SOM,03-Jul-20,31.48
Somalia,SOM,04-Jul-20,31.48
Somalia,SOM,05-Jul-20,31.48
Somalia,SOM,06-Jul-20,31.48
Somalia,SOM,07-Jul-20,31.48
Somalia,SOM,08-Jul-20,31.48
Somalia,SOM,09-Jul-20,31.48
Somalia,SOM,10-Jul-20,31.48
Somalia,SOM,11-Jul-20,31.48
Somalia,SOM,12-Jul-20,31.48
Somalia,SOM,13-Jul-20,31.48
Somalia,SOM,14-Jul-20,31.48
Somalia,SOM,15-Jul-20,31.48
Somalia,SOM,16-Jul-20,31.48
Somalia,SOM,17-Jul-20,31.48
Somalia,SOM,18-Jul-20,31.48
Somalia,SOM,19-Jul-20,31.48
Somalia,SOM,20-Jul-20,31.48
Somalia,SOM,21-Jul-20,31.48
Somalia,SOM,22-Jul-20,31.48
Somalia,SOM,23-Jul-20,31.48
Somalia,SOM,24-Jul-20,31.48
Somalia,SOM,25-Jul-20,31.48
Somalia,SOM,26-Jul-20,31.48
Somalia,SOM,27-Jul-20,31.48
Somalia,SOM,28-Jul-20,31.48
Somalia,SOM,29-Jul-20,31.48
Somalia,SOM,30-Jul-20,31.48
Somalia,SOM,31-Jul-20,31.48
Somalia,SOM,01-Aug-20,31.48
Somalia,SOM,02-Aug-20,31.48
Somalia,SOM,03-Aug-20,31.48
Somalia,SOM,04-Aug-20,31.48
Somalia,SOM,05-Aug-20,31.48
Somalia,SOM,06-Aug-20,31.48
Somalia,SOM,07-Aug-20,31.48
Somalia,SOM,08-Aug-20,31.48
Somalia,SOM,09-Aug-20,31.48
Somalia,SOM,10-Aug-20,31.48
South Africa,ZAF,01-Jan-20,0
South Africa,ZAF,02-Jan-20,0
South Africa,ZAF,03-Jan-20,0
South Africa,ZAF,04-Jan-20,0
South Africa,ZAF,05-Jan-20,0
South Africa,ZAF,06-Jan-20,0
South Africa,ZAF,07-Jan-20,0
South Africa,ZAF,08-Jan-20,0
South Africa,ZAF,09-Jan-20,0
South Africa,ZAF,10-Jan-20,0
South Africa,ZAF,11-Jan-20,0
South Africa,ZAF,12-Jan-20,0
South Africa,ZAF,13-Jan-20,0
South Africa,ZAF,14-Jan-20,0
South Africa,ZAF,15-Jan-20,0
South Africa,ZAF,16-Jan-20,0
South Africa,ZAF,17-Jan-20,0
South Africa,ZAF,18-Jan-20,0
South Africa,ZAF,19-Jan-20,0
South Africa,ZAF,20-Jan-20,0
South Africa,ZAF,21-Jan-20,0
South Africa,ZAF,22-Jan-20,0
South Africa,ZAF,23-Jan-20,2.78
South Africa,ZAF,24-Jan-20,2.78
South Africa,ZAF,25-Jan-20,2.78
South Africa,ZAF,26-Jan-20,2.78
South Africa,ZAF,27-Jan-20,2.78
South Africa,ZAF,28-Jan-20,2.78
South Africa,ZAF,29-Jan-20,2.78
South Africa,ZAF,30-Jan-20,2.78
South Africa,ZAF,31-Jan-20,2.78
South Africa,ZAF,01-Feb-20,2.78
South Africa,ZAF,02-Feb-20,2.78
South Africa,ZAF,03-Feb-20,2.78
South Africa,ZAF,04-Feb-20,2.78
South Africa,ZAF,05-Feb-20,2.78
South Africa,ZAF,06-Feb-20,2.78
South Africa,ZAF,07-Feb-20,2.78
South Africa,ZAF,08-Feb-20,2.78
South Africa,ZAF,09-Feb-20,2.78
South Africa,ZAF,10-Feb-20,2.78
South Africa,ZAF,11-Feb-20,2.78
South Africa,ZAF,12-Feb-20,2.78
South Africa,ZAF,13-Feb-20,2.78
South Africa,ZAF,14-Feb-20,2.78
South Africa,ZAF,15-Feb-20,2.78
South Africa,ZAF,16-Feb-20,2.78
South Africa,ZAF,17-Feb-20,2.78
South Africa,ZAF,18-Feb-20,2.78
South Africa,ZAF,19-Feb-20,2.78
South Africa,ZAF,20-Feb-20,2.78
South Africa,ZAF,21-Feb-20,2.78
South Africa,ZAF,22-Feb-20,2.78
South Africa,ZAF,23-Feb-20,2.78
South Africa,ZAF,24-Feb-20,2.78
South Africa,ZAF,25-Feb-20,2.78
South Africa,ZAF,26-Feb-20,2.78
South Africa,ZAF,27-Feb-20,2.78
South Africa,ZAF,28-Feb-20,2.78
South Africa,ZAF,29-Feb-20,2.78
South Africa,ZAF,01-Mar-20,2.78
South Africa,ZAF,02-Mar-20,2.78
South Africa,ZAF,03-Mar-20,2.78
South Africa,ZAF,04-Mar-20,2.78
South Africa,ZAF,05-Mar-20,13.89
South Africa,ZAF,06-Mar-20,13.89
South Africa,ZAF,07-Mar-20,13.89
South Africa,ZAF,08-Mar-20,13.89
South Africa,ZAF,09-Mar-20,13.89
South Africa,ZAF,10-Mar-20,13.89
South Africa,ZAF,11-Mar-20,13.89
South Africa,ZAF,12-Mar-20,13.89
South Africa,ZAF,13-Mar-20,13.89
South Africa,ZAF,14-Mar-20,13.89
South Africa,ZAF,15-Mar-20,19.44
South Africa,ZAF,16-Mar-20,38.89
South Africa,ZAF,17-Mar-20,38.89
South Africa,ZAF,18-Mar-20,55.56
South Africa,ZAF,19-Mar-20,55.56
South Africa,ZAF,20-Mar-20,55.56
South Africa,ZAF,21-Mar-20,55.56
South Africa,ZAF,22-Mar-20,55.56
South Africa,ZAF,23-Mar-20,55.56
South Africa,ZAF,24-Mar-20,55.56
South Africa,ZAF,25-Mar-20,55.56
South Africa,ZAF,26-Mar-20,87.96
South Africa,ZAF,27-Mar-20,87.96
South Africa,ZAF,28-Mar-20,87.96
South Africa,ZAF,29-Mar-20,87.96
South Africa,ZAF,30-Mar-20,87.96
South Africa,ZAF,31-Mar-20,87.96
South Africa,ZAF,01-Apr-20,87.96
South Africa,ZAF,02-Apr-20,87.96
South Africa,ZAF,03-Apr-20,87.96
South Africa,ZAF,04-Apr-20,87.96
South Africa,ZAF,05-Apr-20,87.96
South Africa,ZAF,06-Apr-20,87.96
South Africa,ZAF,07-Apr-20,87.96
South Africa,ZAF,08-Apr-20,87.96
South Africa,ZAF,09-Apr-20,87.96
South Africa,ZAF,10-Apr-20,87.96
South Africa,ZAF,11-Apr-20,87.96
South Africa,ZAF,12-Apr-20,87.96
South Africa,ZAF,13-Apr-20,87.96
South Africa,ZAF,14-Apr-20,87.96
South Africa,ZAF,15-Apr-20,87.96
South Africa,ZAF,16-Apr-20,87.96
South Africa,ZAF,17-Apr-20,87.96
South Africa,ZAF,18-Apr-20,87.96
South Africa,ZAF,19-Apr-20,87.96
South Africa,ZAF,20-Apr-20,87.96
South Africa,ZAF,21-Apr-20,87.96
South Africa,ZAF,22-Apr-20,87.96
South Africa,ZAF,23-Apr-20,87.96
South Africa,ZAF,24-Apr-20,87.96
South Africa,ZAF,25-Apr-20,87.96
South Africa,ZAF,26-Apr-20,87.96
South Africa,ZAF,27-Apr-20,87.96
South Africa,ZAF,28-Apr-20,87.96
South Africa,ZAF,29-Apr-20,87.96
South Africa,ZAF,30-Apr-20,87.96
South Africa,ZAF,01-May-20,84.26
South Africa,ZAF,02-May-20,84.26
South Africa,ZAF,03-May-20,84.26
South Africa,ZAF,04-May-20,84.26
South Africa,ZAF,05-May-20,84.26
South Africa,ZAF,06-May-20,84.26
South Africa,ZAF,07-May-20,84.26
South Africa,ZAF,08-May-20,84.26
South Africa,ZAF,09-May-20,84.26
South Africa,ZAF,10-May-20,84.26
South Africa,ZAF,11-May-20,84.26
South Africa,ZAF,12-May-20,84.26
South Africa,ZAF,13-May-20,84.26
South Africa,ZAF,14-May-20,84.26
South Africa,ZAF,15-May-20,84.26
South Africa,ZAF,16-May-20,84.26
South Africa,ZAF,17-May-20,84.26
South Africa,ZAF,18-May-20,84.26
South Africa,ZAF,19-May-20,84.26
South Africa,ZAF,20-May-20,84.26
South Africa,ZAF,21-May-20,84.26
South Africa,ZAF,22-May-20,84.26
South Africa,ZAF,23-May-20,84.26
South Africa,ZAF,24-May-20,84.26
South Africa,ZAF,25-May-20,84.26
South Africa,ZAF,26-May-20,84.26
South Africa,ZAF,27-May-20,84.26
South Africa,ZAF,28-May-20,84.26
South Africa,ZAF,29-May-20,84.26
South Africa,ZAF,30-May-20,84.26
South Africa,ZAF,31-May-20,84.26
South Africa,ZAF,01-Jun-20,80.56
South Africa,ZAF,02-Jun-20,80.56
South Africa,ZAF,03-Jun-20,80.56
South Africa,ZAF,04-Jun-20,80.56
South Africa,ZAF,05-Jun-20,80.56
South Africa,ZAF,06-Jun-20,80.56
South Africa,ZAF,07-Jun-20,80.56
South Africa,ZAF,08-Jun-20,76.85
South Africa,ZAF,09-Jun-20,76.85
South Africa,ZAF,10-Jun-20,76.85
South Africa,ZAF,11-Jun-20,76.85
South Africa,ZAF,12-Jun-20,76.85
South Africa,ZAF,13-Jun-20,76.85
South Africa,ZAF,14-Jun-20,76.85
South Africa,ZAF,15-Jun-20,76.85
South Africa,ZAF,16-Jun-20,76.85
South Africa,ZAF,17-Jun-20,76.85
South Africa,ZAF,18-Jun-20,76.85
South Africa,ZAF,19-Jun-20,76.85
South Africa,ZAF,20-Jun-20,76.85
South Africa,ZAF,21-Jun-20,76.85
South Africa,ZAF,22-Jun-20,76.85
South Africa,ZAF,23-Jun-20,76.85
South Africa,ZAF,24-Jun-20,76.85
South Africa,ZAF,25-Jun-20,76.85
South Africa,ZAF,26-Jun-20,76.85
South Africa,ZAF,27-Jun-20,76.85
South Africa,ZAF,28-Jun-20,76.85
South Africa,ZAF,29-Jun-20,76.85
South Africa,ZAF,30-Jun-20,76.85
South Africa,ZAF,01-Jul-20,76.85
South Africa,ZAF,02-Jul-20,76.85
South Africa,ZAF,03-Jul-20,76.85
South Africa,ZAF,04-Jul-20,76.85
South Africa,ZAF,05-Jul-20,76.85
South Africa,ZAF,06-Jul-20,76.85
South Africa,ZAF,07-Jul-20,76.85
South Africa,ZAF,08-Jul-20,76.85
South Africa,ZAF,09-Jul-20,76.85
South Africa,ZAF,10-Jul-20,76.85
South Africa,ZAF,11-Jul-20,76.85
South Africa,ZAF,12-Jul-20,80.56
South Africa,ZAF,13-Jul-20,80.56
South Africa,ZAF,14-Jul-20,80.56
South Africa,ZAF,15-Jul-20,80.56
South Africa,ZAF,16-Jul-20,80.56
South Africa,ZAF,17-Jul-20,80.56
South Africa,ZAF,18-Jul-20,80.56
South Africa,ZAF,19-Jul-20,80.56
South Africa,ZAF,20-Jul-20,80.56
South Africa,ZAF,21-Jul-20,80.56
South Africa,ZAF,22-Jul-20,80.56
South Africa,ZAF,23-Jul-20,80.56
South Africa,ZAF,24-Jul-20,80.56
South Africa,ZAF,25-Jul-20,80.56
South Africa,ZAF,26-Jul-20,80.56
South Africa,ZAF,27-Jul-20,80.56
South Africa,ZAF,28-Jul-20,80.56
South Africa,ZAF,29-Jul-20,80.56
South Africa,ZAF,30-Jul-20,80.56
South Africa,ZAF,31-Jul-20,80.56
South Africa,ZAF,01-Aug-20,80.56
South Africa,ZAF,02-Aug-20,80.56
South Africa,ZAF,03-Aug-20,80.56
South Africa,ZAF,04-Aug-20,80.56
South Africa,ZAF,05-Aug-20,80.56
South Africa,ZAF,06-Aug-20,80.56
South Africa,ZAF,07-Aug-20,80.56
South Africa,ZAF,08-Aug-20,80.56
South Africa,ZAF,09-Aug-20,80.56
South Africa,ZAF,10-Aug-20,80.56
South Korea,KOR,01-Jan-20,0
South Korea,KOR,02-Jan-20,0
South Korea,KOR,03-Jan-20,0
South Korea,KOR,04-Jan-20,0
South Korea,KOR,05-Jan-20,0
South Korea,KOR,06-Jan-20,0
South Korea,KOR,07-Jan-20,0
South Korea,KOR,08-Jan-20,0
South Korea,KOR,09-Jan-20,0
South Korea,KOR,10-Jan-20,0
South Korea,KOR,11-Jan-20,0
South Korea,KOR,12-Jan-20,0
South Korea,KOR,13-Jan-20,0
South Korea,KOR,14-Jan-20,0
South Korea,KOR,15-Jan-20,0
South Korea,KOR,16-Jan-20,0
South Korea,KOR,17-Jan-20,0
South Korea,KOR,18-Jan-20,0
South Korea,KOR,19-Jan-20,0
South Korea,KOR,20-Jan-20,0
South Korea,KOR,21-Jan-20,0
South Korea,KOR,22-Jan-20,0
South Korea,KOR,23-Jan-20,0
South Korea,KOR,24-Jan-20,0
South Korea,KOR,25-Jan-20,0
South Korea,KOR,26-Jan-20,0
South Korea,KOR,27-Jan-20,0
South Korea,KOR,28-Jan-20,0
South Korea,KOR,29-Jan-20,0
South Korea,KOR,30-Jan-20,0
South Korea,KOR,31-Jan-20,2.78
South Korea,KOR,01-Feb-20,13.89
South Korea,KOR,02-Feb-20,13.89
South Korea,KOR,03-Feb-20,19.44
South Korea,KOR,04-Feb-20,27.78
South Korea,KOR,05-Feb-20,27.78
South Korea,KOR,06-Feb-20,31.48
South Korea,KOR,07-Feb-20,31.48
South Korea,KOR,08-Feb-20,31.48
South Korea,KOR,09-Feb-20,31.48
South Korea,KOR,10-Feb-20,31.48
South Korea,KOR,11-Feb-20,31.48
South Korea,KOR,12-Feb-20,31.48
South Korea,KOR,13-Feb-20,31.48
South Korea,KOR,14-Feb-20,31.48
South Korea,KOR,15-Feb-20,31.48
South Korea,KOR,16-Feb-20,31.48
South Korea,KOR,17-Feb-20,31.48
South Korea,KOR,18-Feb-20,31.48
South Korea,KOR,19-Feb-20,31.48
South Korea,KOR,20-Feb-20,31.48
South Korea,KOR,21-Feb-20,45.37
South Korea,KOR,22-Feb-20,45.37
South Korea,KOR,23-Feb-20,50
South Korea,KOR,24-Feb-20,55.56
South Korea,KOR,25-Feb-20,55.56
South Korea,KOR,26-Feb-20,55.56
South Korea,KOR,27-Feb-20,55.56
South Korea,KOR,28-Feb-20,55.56
South Korea,KOR,29-Feb-20,55.56
South Korea,KOR,01-Mar-20,55.56
South Korea,KOR,02-Mar-20,55.56
South Korea,KOR,03-Mar-20,55.56
South Korea,KOR,04-Mar-20,55.56
South Korea,KOR,05-Mar-20,55.56
South Korea,KOR,06-Mar-20,55.56
South Korea,KOR,07-Mar-20,55.56
South Korea,KOR,08-Mar-20,55.56
South Korea,KOR,09-Mar-20,55.56
South Korea,KOR,10-Mar-20,55.56
South Korea,KOR,11-Mar-20,55.56
South Korea,KOR,12-Mar-20,55.56
South Korea,KOR,13-Mar-20,55.56
South Korea,KOR,14-Mar-20,55.56
South Korea,KOR,15-Mar-20,55.56
South Korea,KOR,16-Mar-20,55.56
South Korea,KOR,17-Mar-20,55.56
South Korea,KOR,18-Mar-20,55.56
South Korea,KOR,19-Mar-20,55.56
South Korea,KOR,20-Mar-20,55.56
South Korea,KOR,21-Mar-20,69.44
South Korea,KOR,22-Mar-20,75.93
South Korea,KOR,23-Mar-20,75.93
South Korea,KOR,24-Mar-20,75.93
South Korea,KOR,25-Mar-20,75.93
South Korea,KOR,26-Mar-20,75.93
South Korea,KOR,27-Mar-20,75.93
South Korea,KOR,28-Mar-20,75.93
South Korea,KOR,29-Mar-20,75.93
South Korea,KOR,30-Mar-20,75.93
South Korea,KOR,31-Mar-20,75.93
South Korea,KOR,01-Apr-20,75.93
South Korea,KOR,02-Apr-20,75.93
South Korea,KOR,03-Apr-20,75.93
South Korea,KOR,04-Apr-20,78.7
South Korea,KOR,05-Apr-20,78.7
South Korea,KOR,06-Apr-20,82.41
South Korea,KOR,07-Apr-20,82.41
South Korea,KOR,08-Apr-20,82.41
South Korea,KOR,09-Apr-20,82.41
South Korea,KOR,10-Apr-20,82.41
South Korea,KOR,11-Apr-20,82.41
South Korea,KOR,12-Apr-20,82.41
South Korea,KOR,13-Apr-20,82.41
South Korea,KOR,14-Apr-20,82.41
South Korea,KOR,15-Apr-20,82.41
South Korea,KOR,16-Apr-20,82.41
South Korea,KOR,17-Apr-20,82.41
South Korea,KOR,18-Apr-20,73.15
South Korea,KOR,19-Apr-20,73.15
South Korea,KOR,20-Apr-20,43.52
South Korea,KOR,21-Apr-20,43.52
South Korea,KOR,22-Apr-20,43.52
South Korea,KOR,23-Apr-20,43.52
South Korea,KOR,24-Apr-20,43.52
South Korea,KOR,25-Apr-20,43.52
South Korea,KOR,26-Apr-20,43.52
South Korea,KOR,27-Apr-20,43.52
South Korea,KOR,28-Apr-20,43.52
South Korea,KOR,29-Apr-20,43.52
South Korea,KOR,30-Apr-20,43.52
South Korea,KOR,01-May-20,43.52
South Korea,KOR,02-May-20,43.52
South Korea,KOR,03-May-20,43.52
South Korea,KOR,04-May-20,43.52
South Korea,KOR,05-May-20,43.52
South Korea,KOR,06-May-20,43.52
South Korea,KOR,07-May-20,43.52
South Korea,KOR,08-May-20,43.52
South Korea,KOR,09-May-20,43.52
South Korea,KOR,10-May-20,43.52
South Korea,KOR,11-May-20,43.52
South Korea,KOR,12-May-20,43.52
South Korea,KOR,13-May-20,43.52
South Korea,KOR,14-May-20,43.52
South Korea,KOR,15-May-20,43.52
South Korea,KOR,16-May-20,43.52
South Korea,KOR,17-May-20,43.52
South Korea,KOR,18-May-20,43.52
South Korea,KOR,19-May-20,43.52
South Korea,KOR,20-May-20,39.81
South Korea,KOR,21-May-20,39.81
South Korea,KOR,22-May-20,39.81
South Korea,KOR,23-May-20,39.81
South Korea,KOR,24-May-20,39.81
South Korea,KOR,25-May-20,39.81
South Korea,KOR,26-May-20,39.81
South Korea,KOR,27-May-20,39.81
South Korea,KOR,28-May-20,39.81
South Korea,KOR,29-May-20,56.94
South Korea,KOR,30-May-20,56.94
South Korea,KOR,31-May-20,56.94
South Korea,KOR,01-Jun-20,56.94
South Korea,KOR,02-Jun-20,56.94
South Korea,KOR,03-Jun-20,56.94
South Korea,KOR,04-Jun-20,56.94
South Korea,KOR,05-Jun-20,56.94
South Korea,KOR,06-Jun-20,56.94
South Korea,KOR,07-Jun-20,56.94
South Korea,KOR,08-Jun-20,56.94
South Korea,KOR,09-Jun-20,56.94
South Korea,KOR,10-Jun-20,56.94
South Korea,KOR,11-Jun-20,56.94
South Korea,KOR,12-Jun-20,56.94
South Korea,KOR,13-Jun-20,56.94
South Korea,KOR,14-Jun-20,56.94
South Korea,KOR,15-Jun-20,56.94
South Korea,KOR,16-Jun-20,56.94
South Korea,KOR,17-Jun-20,56.94
South Korea,KOR,18-Jun-20,56.94
South Korea,KOR,19-Jun-20,56.94
South Korea,KOR,20-Jun-20,56.94
South Korea,KOR,21-Jun-20,56.94
South Korea,KOR,22-Jun-20,56.94
South Korea,KOR,23-Jun-20,56.94
South Korea,KOR,24-Jun-20,56.94
South Korea,KOR,25-Jun-20,56.94
South Korea,KOR,26-Jun-20,56.94
South Korea,KOR,27-Jun-20,56.94
South Korea,KOR,28-Jun-20,56.94
South Korea,KOR,29-Jun-20,56.94
South Korea,KOR,30-Jun-20,56.94
South Korea,KOR,01-Jul-20,56.94
South Korea,KOR,02-Jul-20,56.94
South Korea,KOR,03-Jul-20,56.94
South Korea,KOR,04-Jul-20,54.17
South Korea,KOR,05-Jul-20,54.17
South Korea,KOR,06-Jul-20,54.17
South Korea,KOR,07-Jul-20,54.17
South Korea,KOR,08-Jul-20,54.17
South Korea,KOR,09-Jul-20,54.17
South Korea,KOR,10-Jul-20,54.17
South Korea,KOR,11-Jul-20,48.61
South Korea,KOR,12-Jul-20,48.61
South Korea,KOR,13-Jul-20,48.61
South Korea,KOR,14-Jul-20,48.61
South Korea,KOR,15-Jul-20,48.61
South Korea,KOR,16-Jul-20,48.61
South Korea,KOR,17-Jul-20,48.61
South Korea,KOR,18-Jul-20,48.61
South Korea,KOR,19-Jul-20,48.61
South Korea,KOR,20-Jul-20,48.61
South Korea,KOR,21-Jul-20,48.61
South Korea,KOR,22-Jul-20,48.61
South Korea,KOR,23-Jul-20,48.61
South Korea,KOR,24-Jul-20,48.61
South Korea,KOR,25-Jul-20,48.61
South Korea,KOR,26-Jul-20,48.61
South Korea,KOR,27-Jul-20,48.61
South Korea,KOR,28-Jul-20,48.61
South Korea,KOR,29-Jul-20,48.61
South Korea,KOR,30-Jul-20,48.61
South Korea,KOR,31-Jul-20,39.35
South Korea,KOR,01-Aug-20,39.35
South Korea,KOR,02-Aug-20,39.35
South Korea,KOR,03-Aug-20,39.35
South Korea,KOR,04-Aug-20,39.35
South Korea,KOR,05-Aug-20,39.35
South Korea,KOR,11-Aug-20,50.46
South Sudan,SSD,01-Jan-20,0
South Sudan,SSD,02-Jan-20,0
South Sudan,SSD,03-Jan-20,0
South Sudan,SSD,04-Jan-20,0
South Sudan,SSD,05-Jan-20,0
South Sudan,SSD,06-Jan-20,0
South Sudan,SSD,07-Jan-20,0
South Sudan,SSD,08-Jan-20,0
South Sudan,SSD,09-Jan-20,0
South Sudan,SSD,10-Jan-20,0
South Sudan,SSD,11-Jan-20,0
South Sudan,SSD,12-Jan-20,0
South Sudan,SSD,13-Jan-20,0
South Sudan,SSD,14-Jan-20,0
South Sudan,SSD,15-Jan-20,0
South Sudan,SSD,16-Jan-20,0
South Sudan,SSD,17-Jan-20,0
South Sudan,SSD,18-Jan-20,0
South Sudan,SSD,19-Jan-20,0
South Sudan,SSD,20-Jan-20,0
South Sudan,SSD,21-Jan-20,0
South Sudan,SSD,22-Jan-20,0
South Sudan,SSD,23-Jan-20,0
South Sudan,SSD,24-Jan-20,0
South Sudan,SSD,25-Jan-20,0
South Sudan,SSD,26-Jan-20,0
South Sudan,SSD,27-Jan-20,0
South Sudan,SSD,28-Jan-20,0
South Sudan,SSD,29-Jan-20,0
South Sudan,SSD,30-Jan-20,0
South Sudan,SSD,31-Jan-20,0
South Sudan,SSD,01-Feb-20,0
South Sudan,SSD,02-Feb-20,0
South Sudan,SSD,03-Feb-20,0
South Sudan,SSD,04-Feb-20,0
South Sudan,SSD,05-Feb-20,0
South Sudan,SSD,06-Feb-20,0
South Sudan,SSD,07-Feb-20,0
South Sudan,SSD,08-Feb-20,0
South Sudan,SSD,09-Feb-20,0
South Sudan,SSD,10-Feb-20,0
South Sudan,SSD,11-Feb-20,0
South Sudan,SSD,12-Feb-20,0
South Sudan,SSD,13-Feb-20,0
South Sudan,SSD,14-Feb-20,0
South Sudan,SSD,15-Feb-20,0
South Sudan,SSD,16-Feb-20,0
South Sudan,SSD,17-Feb-20,0
South Sudan,SSD,18-Feb-20,0
South Sudan,SSD,19-Feb-20,0
South Sudan,SSD,20-Feb-20,0
South Sudan,SSD,21-Feb-20,0
South Sudan,SSD,22-Feb-20,0
South Sudan,SSD,23-Feb-20,0
South Sudan,SSD,24-Feb-20,5.56
